Accommodates,Bathrooms,Bedrooms,Beds,Check.In,Check.Out,Property.type,Room.type,Extra.people,Weekly.discount,Monthly.discount,Cancellation,Response.time,ID,price,e,city,price_per_indv
2, 1,0,1, Anytime after 3PM, 12PM (noon), House, Entire home/apt,, 0%, 0%, Strict, within an hour,2763860,63,46,la,31.5
2, 1 (Private),1,1,,, Townhouse, Private room, No Charge,, 15%, Flexible, within an hour,13954588,75,47,la,37.5
2, 1,1,1,,, Apartment, Private room, $20 / night after the first guest, 0%, 0%, Moderate, within an hour,1663953,99,48,la,49.5
1, 1,1,1, 3PM - 11PM, 10AM, House, Shared room,, 0%,, Strict, within an hour,13590165,117,49,la,117
2, 1,1,1, Anytime after 3PM, 11AM, House, Private room, No Charge, 0%, 0%, Flexible, within an hour,8089329,68,50,la,34
1, 1,1,1, Anytime after 11AM, 11AM, Condominium, Private room,, 0%,, Strict, within a few hours,10293739,75,51,la,75
3, 1 (Private),0,1, Anytime after 3PM, 12PM (noon), Bungalow, Entire home/apt, No Charge, 21%, 40%, Strict, within an hour,14107909,125,52,la,41.6666666666667
2, 1,1,1, 3PM - 10PM, 11AM, House, Private room, No Charge, 0%, 0%, Flexible, within an hour,4205493,99,53,la,49.5
2, 1 (Private),1,2,,, Apartment, Entire home/apt, No Charge,,, Flexible, within an hour,13682291,111,54,la,55.5
2, 1 (Private),1,1, Anytime after 3PM, 12PM (noon), House, Private room, $8 / night after the first guest, 10%, 0%, Moderate, within an hour,3852843,89,55,la,44.5
4, 1,1,1,,, Apartment, Private room, $25 / night after 2 guests, 10%, 10%, Moderate, within an hour,10747461,49,56,la,12.25
2, 1,NA,1, Anytime after 4PM, 12PM (noon), Apartment, Entire home/apt,, 0%, 0%, Strict, within a few hours,47078,53,57,la,26.5
1, 1 (Shared),1,1, 3PM - 5PM, 1PM, Apartment, Private room,, 21%, 49%, Moderate, within a few hours,13804000,70,58,la,70
1, 1 (Private),1,1, 3PM - 12AM (midnight), 11AM, Apartment, Private room,, 5%, 0%, Strict, within an hour,9463643,89,59,la,89
2, 1,0,1, Anytime after 1PM, 1PM, Bungalow, Entire home/apt, No Charge, 15%, 15%, Moderate, within an hour,6636567,69,60,la,34.5
2, 2 (Private),3,3, 2PM - 10PM, 11AM, Apartment, Entire home/apt, No Charge,,, Strict, within a few hours,13938249,275,61,la,137.5
2, 1 (Private),0,1,,, Apartment, Entire home/apt, No Charge,,, Moderate, within an hour,13514696,30,62,la,15
2, 1,NA,1, Anytime after 3PM, 11AM, House, Entire home/apt, $5 / night after the first guest, 8%, 0%, Moderate, within an hour,106052,75,63,la,37.5
2, 2 (Private),1,1, Anytime after 3PM, 1PM, House, Private room, No Charge, 0%, 0%, Flexible,,14075504,79,64,la,39.5
2, 1,1,1, Anytime after 6PM, 12PM (noon), Apartment, Entire home/apt,, 25%, 0%, Flexible, within a few hours,13939796,95,65,la,47.5
2, 1,1,1, Anytime after 3PM, 12PM (noon), Bungalow, Private room, No Charge, 15%, 17%, Moderate, within an hour,10454154,36,66,la,18
2, 1 (Shared),1,1, Anytime after 2PM, 11AM, House, Private room, $10 / night after the first guest, 10%, 15%, Moderate, within a few hours,7124904,84,67,la,42
2, 1 (Shared),1,1, Anytime after 8AM, 2PM, Apartment, Private room, No Charge, 10%,, Flexible, within an hour,13427875,109,68,la,54.5
1, 1,1,1, 3PM - 12AM (midnight), 11AM, House, Private room,, 0%,, Strict, within an hour,11590920,69,69,la,69
6, 2 (Private),2,3, 3PM - 7PM, 11AM, Apartment, Entire home/apt, $10 / night after 4 guests, 0%, 20%, Strict, within an hour,13634395,75,70,la,12.5
2, 1 (Private),1,1, Anytime after 3PM, 11AM, House, Entire home/apt,, 7%, 10%, Moderate, within an hour,8213152,80,71,la,40
2, 1,1,1, Anytime after 1PM, 11AM, Apartment, Entire home/apt, No Charge, 0%, 0%, Strict, within an hour,12410679,95,72,la,47.5
2, 1 (Private),0,1,,, Apartment, Entire home/apt, No Charge, 15%, 30%, Flexible, within a few hours,12203030,80,73,la,40
2, 1,0,1, 12PM (noon) - 3PM, 11AM, Apartment, Entire home/apt, No Charge,,, Moderate, within an hour,9941334,135,74,la,67.5
2, 1,1,1, 2PM - 12AM (midnight), 12PM (noon), Dorm, Private room, No Charge, 10%, 30%, Strict, within an hour,11510584,97,75,la,48.5
2, 1 (Private),1,1, 2PM - 9PM, 10AM, House, Private room,,,, Flexible, within an hour,13623309,95,76,la,47.5
2, 1,1,1, Anytime after 4PM, 11AM, Loft, Entire home/apt, No Charge,,, Moderate, within an hour,13063362,85,77,la,42.5
3, 1,1,2, Anytime after 2PM, 11AM, Apartment, Entire home/apt, No Charge, 10%, 18%, Moderate, within an hour,2961876,100,78,la,33.3333333333333
2, 1.5 (Private),1,1,,, Apartment, Private room, No Charge, 10%, 25%, Moderate, within a few hours,13902498,57,79,la,28.5
2, 1,1,1, Anytime after 2PM, 11AM, House, Private room, No Charge, 5%, 5%, Strict, within a few hours,6714468,109,80,la,54.5
3, 1 (Private),1,3, Anytime after 1PM, 11AM, Apartment, Entire home/apt, No Charge,,, Flexible, within a few hours,13866094,39,81,la,13
3, 1,1,1, Anytime after 2PM, 11AM, House, Private room, $20 / night after 2 guests, 0%, 0%, Moderate, within an hour,10477209,114,82,la,38
2, 1 (Shared),1,1, 12PM (noon) - 10PM, 10AM, Apartment, Private room, $15 / night after the first guest,,, Flexible, within an hour,13912221,75,83,la,37.5
1, 0.5,1,1,,, Apartment, Private room,,,, Strict, within an hour,12272602,48,84,la,48
2, 1 (Shared),1,1, 4PM - 10PM, 11AM, Condominium, Private room, No Charge,,, Moderate, within an hour,13916378,53,85,la,26.5
2, 2 (Shared),1,3, Anytime after 3PM, 11AM, Apartment, Private room, $5 / night after the first guest, 0%, 0%, Strict, within an hour,13578041,79,86,la,39.5
2, 1 (Shared),1,1, Anytime after 3PM, 11AM, Townhouse, Private room, No Charge, 5%, 10%, Strict, within an hour,10414699,69,87,la,34.5
1, 1 (Shared),1,1,,, House, Private room,, 10%, 38%, Flexible, within a few hours,13958307,75,88,la,75
2, 1,0,1, Anytime after 3PM, 12PM (noon), Apartment, Entire home/apt,, 0%, 3%, Strict, within an hour,7069545,89,89,la,44.5
1, 0,1,1, Anytime after 3PM, 10AM, Apartment, Private room,,,, Moderate, within an hour,12902941,47,90,la,47
2, 1 (Private),1,1, Anytime after 4PM, 12PM (noon), Apartment, Private room, $10 / night after the first guest, 14%, 30%, Moderate, within an hour,1664890,64,91,la,32
2, 2,1,1,,, Apartment, Private room, No Charge, 21%, 50%, Flexible, within an hour,14002002,45,92,la,22.5
2, 1,0,1, Anytime after 3PM, 11AM, Apartment, Entire home/apt, No Charge, 10%, 30%, Flexible, within a few hours,3414172,92,93,la,46
2, 1,0,1, 12PM (noon) - 9PM, 12PM (noon), Apartment, Entire home/apt, No Charge,,, Moderate, within a few hours,13753261,49,94,la,24.5
1, 2 (Shared),1,1, 3PM - 12AM (midnight), 10AM, House, Shared room,, 2%, 5%, Strict, within an hour,13657410,85,95,la,85
2, 1,1,1,, 12PM (noon), House, Private room, No Charge, 0%, 0%, Moderate, within an hour,13774654,57,96,la,28.5
6, 1,2,3, Anytime after 4PM, 10AM, Apartment, Entire home/apt, No Charge, 0%, 0%, Moderate, within an hour,5436110,98,97,la,16.3333333333333
2, 1 (Private),0,1, Anytime after 2PM, 12PM (noon), Apartment, Entire home/apt,,,, Moderate, within an hour,5203102,69,98,la,34.5
2, 1 (Private),0,1,,, Apartment, Entire home/apt, No Charge, 10%, 0%, Moderate, within an hour,6677068,85,99,la,42.5
3, 1,0,1, Anytime after 3PM, 12PM (noon), House, Entire home/apt, $20 / night after 2 guests,,, Strict, within an hour,4053948,43,100,la,14.3333333333333
1, 1 (Shared),1,1, Anytime after 3PM, 12PM (noon), House, Shared room,, 5%, 5%, Moderate, within an hour,13831698,89,101,la,89
4, 1,1,2, Anytime after 3PM, 11AM, House, Entire home/apt, $15 / night after 2 guests,,, Flexible, within an hour,9839577,115,102,la,28.75
2, 1,1,1,, 2PM, House, Private room, $10 / night after the first guest, 2%, 0%, Flexible, within an hour,1308434,30,103,la,15
2, 1 (Private),1,1, 3PM - 2AM (next day), 12PM (noon), House, Private room,, 0%, 0%, Moderate, within an hour,5785385,30,104,la,15
4, 1.5,1,2, Anytime after 4PM, 11AM, House, Entire home/apt, $10 / night after 2 guests, 3%, 0%, Flexible, within an hour,6341581,48,105,la,12
3, 1,1,1, Anytime after 2PM, 11AM, House, Private room, $20 / night after 2 guests, 0%, 0%, Moderate, within an hour,10477209,75,106,la,25
2, 1,1,1, Anytime after 6PM, 10AM, Apartment, Private room, No Charge,,, Strict, within an hour,12176503,30,107,la,15
1, 1 (Shared),1,1, 3PM - 9PM, 11AM, Bed & Breakfast, Private room,, 0%, 0%, Moderate, within an hour,2645165,250,108,la,250
3, 1,1,2, Anytime after 3PM, 11AM, Apartment, Entire home/apt, No Charge,,, Strict, within a few hours,10247549,100,109,la,33.3333333333333
2, 2,1,1, Anytime after 2AM, 9AM, House, Private room,, 0%, 0%, Moderate, within an hour,14011049,79,110,la,39.5
2, 1,1,1, 3PM - 10PM, 11AM, House, Private room, No Charge, 0%, 0%, Flexible, within an hour,4205493,62,111,la,31
2, 1 (Private),1,1, Anytime after 4PM, 11AM, Apartment, Private room, No Charge,,, Flexible, within an hour,13590080,75,112,la,37.5
3, 1,1,2, Anytime after 3PM, 12PM (noon), Loft, Private room, No Charge, 20%, 33%, Moderate, within an hour,580131,89,113,la,29.6666666666667
1, 0,1,1, 3PM - 12AM (midnight), 10AM, Apartment, Private room,,,, Moderate, within an hour,12846750,76,114,la,76
2, 1 (Private),1,1, Anytime after 2PM, 12PM (noon), House, Private room,, 0%, 0%, Strict, within an hour,7519753,37,115,la,18.5
1, 1,1,1,,, Apartment, Private room,,,, Flexible, within a few hours,13625891,79,116,la,79
3, 1,1,1, Anytime after 2PM, 11AM, House, Private room, $35 / night after 2 guests, 0%, 0%, Moderate, within an hour,13660094,135,117,la,45
2, 1 (Shared),1,1, Anytime after 3PM,, Apartment, Private room, No Charge, 15%, 15%, Flexible, within an hour,14057851,89,118,la,44.5
2, 1,1,1,,, Apartment, Private room, No Charge,,, Flexible, within an hour,6304736,65,119,la,32.5
2, 1 (Private),0,1,,, Apartment, Entire home/apt, No Charge, 10%, 0%, Moderate, within an hour,6677068,105,120,la,52.5
2, 1,1,1, 3PM - 9PM, 4PM, Condominium, Entire home/apt, $15 / night after the first guest, 21%, 34%, Moderate, within an hour,13334933,85,121,la,42.5
2, 2,1,1,, 12PM (noon), Apartment, Private room, No Charge, 0%, 5%, Strict, within an hour,12157128,50,122,la,25
1, 2 (Shared),1,1, 3PM - 12AM (midnight), 10AM, House, Shared room,, 2%, 5%, Strict, within an hour,13657410,94,123,la,94
1, 1,1,1, 3PM - 11PM, 10AM, House, Shared room,, 5%,, Strict, within an hour,13590165,125,124,la,125
2, 1,1,2,,, House, Private room, No Charge,,, Flexible, within an hour,12156285,79,125,la,39.5
2, 1,1,1, 3PM - 11PM, 12PM (noon), House, Private room, No Charge, 0%, 0%, Flexible, within an hour,11264054,127,126,la,63.5
2, 1,1,1, 3PM - 11PM, 11AM, Bed & Breakfast, Entire home/apt, $10 / night after the first guest, 10%, 15%, Strict, within an hour,2171504,70,127,la,35
2, 1,1,2, Flexible, 12PM (noon), Other, Shared room, $10 / night after the first guest, 0%, 0%, Moderate, within an hour,8941232,45,128,la,22.5
3, 1 (Shared),1,2, Flexible, 11AM, Loft, Private room, $20 / night after the first guest, 0%, 0%, Strict, within an hour,1480351,130,129,la,43.3333333333333
2, 1 (Private),0,1, 3PM - 8PM, 8PM, Apartment, Entire home/apt, No Charge,, 25%, Strict, within an hour,13845710,75,130,la,37.5
