Accommodates,Bathrooms,Bedrooms,Beds,Check.In,Check.Out,Property.type,Room.type,Extra.people,Weekly.discount,Monthly.discount,Cancellation,Response.time,ID,price,e,city,price_per_indv
2, 1,1,1, Anytime after 4PM, 10AM, Loft, Shared room, $15 / night after the first guest,,, Strict, within a few hours,9767819,120,481,Chicago,60
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, No Charge,,, Moderate, within an hour,11048027,80,482,Chicago,40
6, 1 (Private),3,3, 3PM - 2AM (next day), 12PM (noon), Apartment, Entire home/apt, $20 / night after 5 guests, 15%, 40%, Strict, within an hour,4120168,100,483,Chicago,16.6666666666667
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,70,484,Chicago,35
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Strict, within an hour,607502,90,485,Chicago,45
2, 1.5,1,1, Anytime after 2PM, 12PM (noon), House, Private room, No Charge, 0%, 0%, Flexible, within an hour,4354983,66,486,Chicago,33
2, 1 (Shared),1,1, 5PM - 9PM, 12PM (noon), Apartment, Private room, $10 / night after the first guest, 10%, 12%, Strict, within an hour,9041069,75,487,Chicago,37.5
2, 1 (Shared),1,1, Flexible,, Apartment, Private room, No Charge, 7%,, Flexible, within a few hours,12367172,90,488,Chicago,45
2, 1,1,1,,, Apartment, Private room, No Charge,,, Moderate, within a day,14076418,85,489,Chicago,42.5
8, 1,3,4, Anytime after 4PM, 11AM, Apartment, Entire home/apt, $10 / night after 3 guests, 5%, 10%, Strict, within a few hours,11727954,32,490,Chicago,4
1, 1 (Shared),1,1, 2PM - 10PM, 11AM, Apartment, Private room,, 15%,, Moderate, within an hour,2828802,75,491,Chicago,75
4, 2,2,3, 2PM - 10PM, 1PM, Condominium, Entire home/apt, No Charge,,, Moderate, within an hour,1412905,72,492,Chicago,18
4, 1 (Shared),1,2,,, Apartment, Shared room, $10 / night after the first guest,,, Flexible, within a few hours,14014338,199,493,Chicago,49.75
2, 1,1,1,,, Apartment, Entire home/apt, No Charge,,, Flexible,,8387305,65,494,Chicago,32.5
NA,,NA,NA,,,,,,,,,,8917609,140,495,Chicago,NA
2, 1,1,1, Anytime after 4PM, 12PM (noon), Loft, Entire home/apt,, 15%, 20%, Strict, within an hour,3440257,72,496,Chicago,36
2, 1,1,1, Anytime after 3PM, 12PM (noon), House, Private room, No Charge, 5%, 15%, Flexible, within a few hours,8321204,60,497,Chicago,30
3, 1,1,1, 1PM - 2AM (next day), 10AM, Apartment, Entire home/apt, $20 / night after 2 guests, 20%, 30%, Strict, within an hour,9992242,75,498,Chicago,25
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,120,499,Chicago,60
2, 1 (Private),2,2, 3PM - 10PM, 11AM, Apartment, Entire home/apt,,,, Moderate, within a few hours,13406958,80,500,Chicago,40
2, 1,0,1, Anytime after 2PM, 12PM (noon), Apartment, Entire home/apt, No Charge, 0%, 0%, Strict, within a few hours,12951650,100,501,Chicago,50
2, 1 (Private),0,1, 3PM - 12AM (midnight), 11AM, Apartment, Entire home/apt, No Charge, 0%, 0%, Strict, within an hour,13061881,70,502,Chicago,35
2, 1 (Shared),1,1, Anytime after 2PM, 11AM, Apartment, Private room,,,, Moderate, within an hour,13675029,90,503,Chicago,45
2, 1,1,1,,, Apartment, Private room, No Charge,,, Moderate, within an hour,12076738,99,504,Chicago,49.5
3, 1,0,2,,, Apartment, Entire home/apt, No Charge, 5%, 25%, Strict, within an hour,12211390,129,505,Chicago,43
2, 1,1,1,, 11AM, Condominium, Private room, No Charge, 15%, 30%, Strict, within an hour,8824621,45,506,Chicago,22.5
3, 1,1,1, Anytime after 2PM, 12PM (noon), Apartment, Private room, $12 / night after the first guest, 0%, 0%, Moderate, within an hour,13433732,55,507,Chicago,18.3333333333333
2, 1 (Private),1,1,,, Apartment, Private room,, 15%, 36%, Flexible, within an hour,3976521,75,508,Chicago,37.5
2, 1 (Private),0,1, Anytime after 4PM, 11AM, Apartment, Entire home/apt, No Charge, 5%, 10%, Strict, within an hour,13630287,80,509,Chicago,40
2, 1.5 (Shared),1,1, 4PM - 2AM (next day), 11AM, Loft, Private room,, 10%, 15%, Strict, within a few hours,13534702,89,510,Chicago,44.5
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, No Charge, 10%, 10%, Strict, within an hour,10548171,84,511,Chicago,42
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, $20 / night after the first guest, 0%, 0%, Strict, within a few hours,8390818,60,512,Chicago,30
1, 1,1,1, Anytime after 10AM, 9AM, House, Private room,,,, Strict, within an hour,11146215,16,513,Chicago,16
2, 1.5 (Shared),1,1,,, House, Private room, $7 / night after the first guest, 15%, 0%, Strict, within an hour,9690523,46,514,Chicago,23
2, 1 (Private),1,1, 2PM - 4PM, 11AM, Condominium, Private room, No Charge, 0%, 0%, Strict, within a few hours,13859522,65,515,Chicago,32.5
2, 1,1,1,,, Apartment, Private room, $20 / night after the first guest,,, Flexible, within an hour,13601696,50,516,Chicago,25
2, 1,1,1, Anytime after 4PM, 10AM, Loft, Shared room, $15 / night after the first guest,,, Strict, within a few hours,9767819,60,517,Chicago,30
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, No Charge,,, Moderate, within an hour,11048027,75,518,Chicago,37.5
6, 1 (Private),3,3, 3PM - 2AM (next day), 12PM (noon), Apartment, Entire home/apt, $20 / night after 5 guests, 15%, 40%, Strict, within an hour,4120168,192,519,Chicago,32
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,70,520,Chicago,35
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Strict, within an hour,607502,50,521,Chicago,25
2, 1,1,1,,, Apartment, Private room, No Charge,,, Moderate, within an hour,12076738,66,522,Chicago,33
3, 1,0,2,,, Apartment, Entire home/apt, No Charge, 5%, 25%, Strict, within an hour,12211390,75,523,Chicago,25
2, 1,1,1,, 11AM, Condominium, Private room, No Charge, 15%, 30%, Strict, within an hour,8824621,90,524,Chicago,45
3, 1,1,1, Anytime after 2PM, 12PM (noon), Apartment, Private room, $12 / night after the first guest, 0%, 0%, Moderate, within an hour,13433732,85,525,Chicago,28.3333333333333
2, 1 (Private),1,1,,, Apartment, Private room,, 15%, 36%, Flexible, within an hour,3976521,32,526,Chicago,16
2, 1 (Private),0,1, Anytime after 4PM, 11AM, Apartment, Entire home/apt, No Charge, 5%, 10%, Strict, within an hour,13630287,75,527,Chicago,37.5
2, 1.5 (Shared),1,1, 4PM - 2AM (next day), 11AM, Loft, Private room,, 10%, 15%, Strict, within a few hours,13534702,72,528,Chicago,36
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, No Charge, 10%, 10%, Strict, within an hour,10548171,199,529,Chicago,99.5
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, $20 / night after the first guest, 0%, 0%, Strict, within a few hours,8390818,65,530,Chicago,32.5
1, 1,1,1, Anytime after 10AM, 9AM, House, Private room,,,, Strict, within an hour,11146215,140,531,Chicago,140
2, 1.5 (Shared),1,1,,, House, Private room, $7 / night after the first guest, 15%, 0%, Strict, within an hour,9690523,72,532,Chicago,36
2, 1 (Private),1,1, 2PM - 4PM, 11AM, Condominium, Private room, No Charge, 0%, 0%, Strict, within a few hours,13859522,60,533,Chicago,30
2, 1,1,1,,, Apartment, Private room, $20 / night after the first guest,,, Flexible, within an hour,13601696,75,534,Chicago,37.5
2, 1,1,1, Anytime after 4PM, 10AM, Loft, Shared room, $15 / night after the first guest,,, Strict, within a few hours,9767819,120,535,Chicago,60
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, No Charge,,, Moderate, within an hour,11048027,80,536,Chicago,40
6, 1 (Private),3,3, 3PM - 2AM (next day), 12PM (noon), Apartment, Entire home/apt, $20 / night after 5 guests, 15%, 40%, Strict, within an hour,4120168,100,537,Chicago,16.6666666666667
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,70,538,Chicago,35
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Strict, within an hour,607502,90,539,Chicago,45
2, 1,1,1,,, Apartment, Private room, No Charge,,, Moderate, within an hour,12076738,66,540,Chicago,33
3, 1,0,2,,, Apartment, Entire home/apt, No Charge, 5%, 25%, Strict, within an hour,12211390,75,541,Chicago,25
2, 1,1,1,, 11AM, Condominium, Private room, No Charge, 15%, 30%, Strict, within an hour,8824621,90,542,Chicago,45
3, 1,1,1, Anytime after 2PM, 12PM (noon), Apartment, Private room, $12 / night after the first guest, 0%, 0%, Moderate, within an hour,13433732,85,543,Chicago,28.3333333333333
2, 1 (Private),1,1,,, Apartment, Private room,, 15%, 36%, Flexible, within an hour,3976521,32,544,Chicago,16
2, 1 (Private),0,1, Anytime after 4PM, 11AM, Apartment, Entire home/apt, No Charge, 5%, 10%, Strict, within an hour,13630287,75,545,Chicago,37.5
2, 1.5 (Shared),1,1, 4PM - 2AM (next day), 11AM, Loft, Private room,, 10%, 15%, Strict, within a few hours,13534702,72,546,Chicago,36
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, No Charge, 10%, 10%, Strict, within an hour,10548171,199,547,Chicago,99.5
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, $20 / night after the first guest, 0%, 0%, Strict, within a few hours,8390818,65,548,Chicago,32.5
1, 1,1,1, Anytime after 10AM, 9AM, House, Private room,,,, Strict, within an hour,11146215,140,549,Chicago,140
2, 1.5 (Shared),1,1,,, House, Private room, $7 / night after the first guest, 15%, 0%, Strict, within an hour,9690523,72,550,Chicago,36
2, 1 (Private),1,1, 2PM - 4PM, 11AM, Condominium, Private room, No Charge, 0%, 0%, Strict, within a few hours,13859522,60,551,Chicago,30
2, 1,1,1,,, Apartment, Private room, $20 / night after the first guest,,, Flexible, within an hour,13601696,75,552,Chicago,37.5
2, 1,1,1, Anytime after 4PM, 10AM, Loft, Shared room, $15 / night after the first guest,,, Strict, within a few hours,9767819,120,553,Chicago,60
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, No Charge,,, Moderate, within an hour,11048027,80,554,Chicago,40
6, 1 (Private),3,3, 3PM - 2AM (next day), 12PM (noon), Apartment, Entire home/apt, $20 / night after 5 guests, 15%, 40%, Strict, within an hour,4120168,100,555,Chicago,16.6666666666667
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,70,556,Chicago,35
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Strict, within an hour,607502,90,557,Chicago,45
2, 1,1,1,,, Apartment, Private room, No Charge,,, Moderate, within an hour,12076738,99,558,Chicago,49.5
3, 1,0,2,,, Apartment, Entire home/apt, No Charge, 5%, 25%, Strict, within an hour,12211390,129,559,Chicago,43
2, 1,1,1,, 11AM, Condominium, Private room, No Charge, 15%, 30%, Strict, within an hour,8824621,45,560,Chicago,22.5
3, 1,1,1, Anytime after 2PM, 12PM (noon), Apartment, Private room, $12 / night after the first guest, 0%, 0%, Moderate, within an hour,13433732,55,561,Chicago,18.3333333333333
2, 1 (Private),1,1,,, Apartment, Private room,, 15%, 36%, Flexible, within an hour,3976521,75,562,Chicago,37.5
2, 1 (Private),0,1, Anytime after 4PM, 11AM, Apartment, Entire home/apt, No Charge, 5%, 10%, Strict, within an hour,13630287,80,563,Chicago,40
2, 1.5 (Shared),1,1, 4PM - 2AM (next day), 11AM, Loft, Private room,, 10%, 15%, Strict, within a few hours,13534702,89,564,Chicago,44.5
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, No Charge, 10%, 10%, Strict, within an hour,10548171,84,565,Chicago,42
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, $20 / night after the first guest, 0%, 0%, Strict, within a few hours,8390818,60,566,Chicago,30
1, 1,1,1, Anytime after 10AM, 9AM, House, Private room,,,, Strict, within an hour,11146215,16,567,Chicago,16
2, 1.5 (Shared),1,1,,, House, Private room, $7 / night after the first guest, 15%, 0%, Strict, within an hour,9690523,46,568,Chicago,23
2, 1 (Private),1,1, 2PM - 4PM, 11AM, Condominium, Private room, No Charge, 0%, 0%, Strict, within a few hours,13859522,65,569,Chicago,32.5
2, 1,1,1,,, Apartment, Private room, $20 / night after the first guest,,, Flexible, within an hour,13601696,50,570,Chicago,25
2, 1,1,1, Anytime after 4PM, 10AM, Loft, Shared room, $15 / night after the first guest,,, Strict, within a few hours,9767819,60,571,Chicago,30
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, No Charge,,, Moderate, within an hour,11048027,75,572,Chicago,37.5
6, 1 (Private),3,3, 3PM - 2AM (next day), 12PM (noon), Apartment, Entire home/apt, $20 / night after 5 guests, 15%, 40%, Strict, within an hour,4120168,192,573,Chicago,32
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,70,574,Chicago,35
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Strict, within an hour,607502,50,575,Chicago,25
2, 1.5,1,1, Anytime after 2PM, 12PM (noon), House, Private room, No Charge, 0%, 0%, Flexible, within an hour,4354983,66,576,Chicago,33
2, 1 (Shared),1,1, 5PM - 9PM, 12PM (noon), Apartment, Private room, $10 / night after the first guest, 10%, 12%, Strict, within an hour,9041069,75,577,Chicago,37.5
2, 1 (Shared),1,1, Flexible,, Apartment, Private room, No Charge, 7%,, Flexible, within a few hours,12367172,90,578,Chicago,45
2, 1,1,1,,, Apartment, Private room, No Charge,,, Moderate, within a day,14076418,85,579,Chicago,42.5
8, 1,3,4, Anytime after 4PM, 11AM, Apartment, Entire home/apt, $10 / night after 3 guests, 5%, 10%, Strict, within a few hours,11727954,32,580,Chicago,4
1, 1 (Shared),1,1, 2PM - 10PM, 11AM, Apartment, Private room,, 15%,, Moderate, within an hour,2828802,75,581,Chicago,75
4, 2,2,3, 2PM - 10PM, 1PM, Condominium, Entire home/apt, No Charge,,, Moderate, within an hour,1412905,72,582,Chicago,18
4, 1 (Shared),1,2,,, Apartment, Shared room, $10 / night after the first guest,,, Flexible, within a few hours,14014338,199,583,Chicago,49.75
2, 1,1,1,,, Apartment, Entire home/apt, No Charge,,, Flexible,,8387305,65,584,Chicago,32.5
NA,,NA,NA,,,,,,,,,,8917609,140,585,Chicago,NA
2, 1,1,1, Anytime after 4PM, 12PM (noon), Loft, Entire home/apt,, 15%, 20%, Strict, within an hour,3440257,72,586,Chicago,36
2, 1,1,1, Anytime after 3PM, 12PM (noon), House, Private room, No Charge, 5%, 15%, Flexible, within a few hours,8321204,60,587,Chicago,30
3, 1,1,1, 1PM - 2AM (next day), 10AM, Apartment, Entire home/apt, $20 / night after 2 guests, 20%, 30%, Strict, within an hour,9992242,75,588,Chicago,25
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,120,589,Chicago,60
2, 1 (Private),2,2, 3PM - 10PM, 11AM, Apartment, Entire home/apt,,,, Moderate, within a few hours,13406958,80,590,Chicago,40
2, 1,0,1, Anytime after 2PM, 12PM (noon), Apartment, Entire home/apt, No Charge, 0%, 0%, Strict, within a few hours,12951650,100,591,Chicago,50
2, 1 (Private),0,1, 3PM - 12AM (midnight), 11AM, Apartment, Entire home/apt, No Charge, 0%, 0%, Strict, within an hour,13061881,70,592,Chicago,35
2, 1 (Shared),1,1, Anytime after 2PM, 11AM, Apartment, Private room,,,, Moderate, within an hour,13675029,90,593,Chicago,45
2, 1,1,1,,, Apartment, Private room, No Charge,,, Moderate, within an hour,12076738,99,594,Chicago,49.5
3, 1,0,2,,, Apartment, Entire home/apt, No Charge, 5%, 25%, Strict, within an hour,12211390,129,595,Chicago,43
2, 1,1,1,, 11AM, Condominium, Private room, No Charge, 15%, 30%, Strict, within an hour,8824621,45,596,Chicago,22.5
3, 1,1,1, Anytime after 2PM, 12PM (noon), Apartment, Private room, $12 / night after the first guest, 0%, 0%, Moderate, within an hour,13433732,55,597,Chicago,18.3333333333333
2, 1 (Private),1,1,,, Apartment, Private room,, 15%, 36%, Flexible, within an hour,3976521,75,598,Chicago,37.5
2, 1 (Private),0,1, Anytime after 4PM, 11AM, Apartment, Entire home/apt, No Charge, 5%, 10%, Strict, within an hour,13630287,80,599,Chicago,40
2, 1.5 (Shared),1,1, 4PM - 2AM (next day), 11AM, Loft, Private room,, 10%, 15%, Strict, within a few hours,13534702,89,600,Chicago,44.5
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, No Charge, 10%, 10%, Strict, within an hour,10548171,84,601,Chicago,42
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, $20 / night after the first guest, 0%, 0%, Strict, within a few hours,8390818,60,602,Chicago,30
1, 1,1,1, Anytime after 10AM, 9AM, House, Private room,,,, Strict, within an hour,11146215,16,603,Chicago,16
2, 1.5 (Shared),1,1,,, House, Private room, $7 / night after the first guest, 15%, 0%, Strict, within an hour,9690523,46,604,Chicago,23
2, 1 (Private),1,1, 2PM - 4PM, 11AM, Condominium, Private room, No Charge, 0%, 0%, Strict, within a few hours,13859522,65,605,Chicago,32.5
2, 1,1,1,,, Apartment, Private room, $20 / night after the first guest,,, Flexible, within an hour,13601696,50,606,Chicago,25
2, 1,1,1, Anytime after 4PM, 10AM, Loft, Shared room, $15 / night after the first guest,,, Strict, within a few hours,9767819,60,607,Chicago,30
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, No Charge,,, Moderate, within an hour,11048027,75,608,Chicago,37.5
6, 1 (Private),3,3, 3PM - 2AM (next day), 12PM (noon), Apartment, Entire home/apt, $20 / night after 5 guests, 15%, 40%, Strict, within an hour,4120168,192,609,Chicago,32
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,70,610,Chicago,35
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Strict, within an hour,607502,50,611,Chicago,25
2, 1,1,1,,, Apartment, Private room, No Charge,,, Moderate, within an hour,12076738,66,612,Chicago,33
3, 1,0,2,,, Apartment, Entire home/apt, No Charge, 5%, 25%, Strict, within an hour,12211390,75,613,Chicago,25
2, 1,1,1,, 11AM, Condominium, Private room, No Charge, 15%, 30%, Strict, within an hour,8824621,90,614,Chicago,45
3, 1,1,1, Anytime after 2PM, 12PM (noon), Apartment, Private room, $12 / night after the first guest, 0%, 0%, Moderate, within an hour,13433732,85,615,Chicago,28.3333333333333
2, 1 (Private),1,1,,, Apartment, Private room,, 15%, 36%, Flexible, within an hour,3976521,32,616,Chicago,16
2, 1 (Private),0,1, Anytime after 4PM, 11AM, Apartment, Entire home/apt, No Charge, 5%, 10%, Strict, within an hour,13630287,75,617,Chicago,37.5
2, 1.5 (Shared),1,1, 4PM - 2AM (next day), 11AM, Loft, Private room,, 10%, 15%, Strict, within a few hours,13534702,72,618,Chicago,36
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, No Charge, 10%, 10%, Strict, within an hour,10548171,199,619,Chicago,99.5
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, $20 / night after the first guest, 0%, 0%, Strict, within a few hours,8390818,65,620,Chicago,32.5
1, 1,1,1, Anytime after 10AM, 9AM, House, Private room,,,, Strict, within an hour,11146215,140,621,Chicago,140
2, 1.5 (Shared),1,1,,, House, Private room, $7 / night after the first guest, 15%, 0%, Strict, within an hour,9690523,72,622,Chicago,36
2, 1 (Private),1,1, 2PM - 4PM, 11AM, Condominium, Private room, No Charge, 0%, 0%, Strict, within a few hours,13859522,60,623,Chicago,30
2, 1,1,1,,, Apartment, Private room, $20 / night after the first guest,,, Flexible, within an hour,13601696,75,624,Chicago,37.5
2, 1,1,1, Anytime after 4PM, 10AM, Loft, Shared room, $15 / night after the first guest,,, Strict, within a few hours,9767819,120,625,Chicago,60
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, No Charge,,, Moderate, within an hour,11048027,80,626,Chicago,40
6, 1 (Private),3,3, 3PM - 2AM (next day), 12PM (noon), Apartment, Entire home/apt, $20 / night after 5 guests, 15%, 40%, Strict, within an hour,4120168,100,627,Chicago,16.6666666666667
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,70,628,Chicago,35
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Strict, within an hour,607502,90,629,Chicago,45
2, 1,1,1,,, Apartment, Private room, No Charge,,, Moderate, within an hour,12076738,99,630,Chicago,49.5
3, 1,0,2,,, Apartment, Entire home/apt, No Charge, 5%, 25%, Strict, within an hour,12211390,129,631,Chicago,43
2, 1,1,1,, 11AM, Condominium, Private room, No Charge, 15%, 30%, Strict, within an hour,8824621,45,632,Chicago,22.5
3, 1,1,1, Anytime after 2PM, 12PM (noon), Apartment, Private room, $12 / night after the first guest, 0%, 0%, Moderate, within an hour,13433732,55,633,Chicago,18.3333333333333
2, 1 (Private),1,1,,, Apartment, Private room,, 15%, 36%, Flexible, within an hour,3976521,75,634,Chicago,37.5
2, 1 (Private),0,1, Anytime after 4PM, 11AM, Apartment, Entire home/apt, No Charge, 5%, 10%, Strict, within an hour,13630287,80,635,Chicago,40
2, 1.5 (Shared),1,1, 4PM - 2AM (next day), 11AM, Loft, Private room,, 10%, 15%, Strict, within a few hours,13534702,89,636,Chicago,44.5
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, No Charge, 10%, 10%, Strict, within an hour,10548171,84,637,Chicago,42
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, $20 / night after the first guest, 0%, 0%, Strict, within a few hours,8390818,60,638,Chicago,30
1, 1,1,1, Anytime after 10AM, 9AM, House, Private room,,,, Strict, within an hour,11146215,16,639,Chicago,16
2, 1.5 (Shared),1,1,,, House, Private room, $7 / night after the first guest, 15%, 0%, Strict, within an hour,9690523,46,640,Chicago,23
2, 1 (Private),1,1, 2PM - 4PM, 11AM, Condominium, Private room, No Charge, 0%, 0%, Strict, within a few hours,13859522,65,641,Chicago,32.5
2, 1,1,1,,, Apartment, Private room, $20 / night after the first guest,,, Flexible, within an hour,13601696,50,642,Chicago,25
2, 1,1,1, Anytime after 4PM, 10AM, Loft, Shared room, $15 / night after the first guest,,, Strict, within a few hours,9767819,60,643,Chicago,30
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, No Charge,,, Moderate, within an hour,11048027,75,644,Chicago,37.5
6, 1 (Private),3,3, 3PM - 2AM (next day), 12PM (noon), Apartment, Entire home/apt, $20 / night after 5 guests, 15%, 40%, Strict, within an hour,4120168,192,645,Chicago,32
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,70,646,Chicago,35
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Strict, within an hour,607502,50,647,Chicago,25
3, 1,0,2,,, Apartment, Entire home/apt, No Charge, 5%, 25%, Strict, within an hour,12211390,66,648,Chicago,22
2, 1,1,1,, 11AM, Condominium, Private room, No Charge, 15%, 30%, Strict, within an hour,8824621,75,649,Chicago,37.5
3, 1,1,1, Anytime after 2PM, 12PM (noon), Apartment, Private room, $12 / night after the first guest, 0%, 0%, Moderate, within an hour,13433732,90,650,Chicago,30
2, 1 (Private),1,1,,, Apartment, Private room,, 15%, 36%, Flexible, within an hour,3976521,85,651,Chicago,42.5
2, 1.5 (Shared),1,1, 4PM - 2AM (next day), 11AM, Loft, Private room,, 10%, 15%, Strict, within a few hours,13534702,32,652,Chicago,16
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, No Charge, 10%, 10%, Strict, within an hour,10548171,75,653,Chicago,37.5
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, $20 / night after the first guest, 0%, 0%, Strict, within a few hours,8390818,72,654,Chicago,36
1, 1,1,1, Anytime after 10AM, 9AM, House, Private room,,,, Strict, within an hour,11146215,199,655,Chicago,199
2, 1.5 (Shared),1,1,,, House, Private room, $7 / night after the first guest, 15%, 0%, Strict, within an hour,9690523,65,656,Chicago,32.5
2, 1 (Private),1,1, 2PM - 4PM, 11AM, Condominium, Private room, No Charge, 0%, 0%, Strict, within a few hours,13859522,140,657,Chicago,70
2, 1,1,1,,, Apartment, Private room, $20 / night after the first guest,,, Flexible, within an hour,13601696,72,658,Chicago,36
2, 1,1,1, Anytime after 4PM, 10AM, Loft, Shared room, $15 / night after the first guest,,, Strict, within a few hours,9767819,60,659,Chicago,30
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, No Charge,,, Moderate, within an hour,11048027,75,660,Chicago,37.5
6, 1 (Private),3,3, 3PM - 2AM (next day), 12PM (noon), Apartment, Entire home/apt, $20 / night after 5 guests, 15%, 40%, Strict, within an hour,4120168,120,661,Chicago,20
2, 1,1,1, Anytime after 4PM, 11AM, Condominium, Private room, No Charge, 10%, 15%, Flexible, within an hour,12293741,80,662,Chicago,40
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, $10 / night after the first guest, 0%, 0%, Strict, within an hour,607502,100,663,Chicago,50
2, 1,1,1, 3PM - 8PM, 11AM, Apartment, Private room, $10 / night after the first guest, 20%, 40%, Flexible, within an hour,11225001,70,664,Chicago,35
2, 1,1,1, Anytime after 1PM, 11AM, Apartment, Private room, No Charge, 0%, 0%, Strict, within an hour,10456804,90,665,Chicago,45
2, 1,1,1,,, Apartment, Private room, No Charge,,, Moderate, within an hour,12076738,99,666,Chicago,49.5
3, 1,0,2,,, Apartment, Entire home/apt, No Charge, 5%, 25%, Strict, within an hour,12211390,129,667,Chicago,43
2, 1,1,1,, 11AM, Condominium, Private room, No Charge, 15%, 30%, Strict, within an hour,8824621,45,668,Chicago,22.5
3, 1,1,1, Anytime after 2PM, 12PM (noon), Apartment, Private room, $12 / night after the first guest, 0%, 0%, Moderate, within an hour,13433732,55,669,Chicago,18.3333333333333
2, 1 (Private),1,1,,, Apartment, Private room,, 15%, 36%, Flexible, within an hour,3976521,75,670,Chicago,37.5
2, 1 (Private),0,1, Anytime after 4PM, 11AM, Apartment, Entire home/apt, No Charge, 5%, 10%, Strict, within an hour,13630287,80,671,Chicago,40
2, 1.5 (Shared),1,1, 4PM - 2AM (next day), 11AM, Loft, Private room,, 10%, 15%, Strict, within a few hours,13534702,89,672,Chicago,44.5
2, 1,1,1, Anytime after 2PM, 11AM, Apartment, Private room, No Charge, 10%, 10%, Strict, within an hour,10548171,84,673,Chicago,42
2, 1,1,1, Anytime after 3PM, 12PM (noon), Apartment, Private room, $20 / night after the first guest, 0%, 0%, Strict, within a few hours,8390818,60,674,Chicago,30
1, 1,1,1, Anytime after 10AM, 9AM, House, Private room,,,, Strict, within an hour,11146215,16,675,Chicago,16
2, 1.5 (Shared),1,1,,, House, Private room, $7 / night after the first guest, 15%, 0%, Strict, within an hour,9690523,46,676,Chicago,23
2, 1 (Private),1,1, 2PM - 4PM, 11AM, Condominium, Private room, No Charge, 0%, 0%, Strict, within a few hours,13859522,65,677,Chicago,32.5
